Id. de problema,Descripción,Estado,Gravedad,Puntos de la historia,Ruta de acceso del proyecto,Tipo de ubicación,Ruta de acceso,Línea,Columna,Id. de incidente,Vínculo de ayuda,Nombre del ensamblado,Versión de ensamblado,Clave pública de ensamblado,Fragmento
NuGet.0002,Se recomienda actualizar el paquete NuGet,Active,Potential,1,FabricaHilos.Sire\FabricaHilos.Sire.csproj,File,FabricaHilos.Sire\FabricaHilos.Sire.csproj,,,Microsoft.Extensions.Caching.Memory 8.0.1,,,,,"Microsoft.Extensions.Caching.Memory, 8.0.1  Recomendación:  Remove Microsoft.Extensions.Caching.Memory, and replace with new package Microsoft.Extensions.Caching.Memory 10.0.10"
NuGet.0002,Se recomienda actualizar el paquete NuGet,Active,Potential,1,FabricaHilos.Sire\FabricaHilos.Sire.csproj,File,FabricaHilos.Sire\FabricaHilos.Sire.csproj,,,Microsoft.Extensions.Logging.Abstractions 8.0.2,,,,,"Microsoft.Extensions.Logging.Abstractions, 8.0.2  Recomendación:  Remove Microsoft.Extensions.Logging.Abstractions, and replace with new package Microsoft.Extensions.Logging.Abstractions 10.0.10"
NuGet.0002,Se recomienda actualizar el paquete NuGet,Active,Potential,1,FabricaHilos.Sire\FabricaHilos.Sire.csproj,File,FabricaHilos.Sire\FabricaHilos.Sire.csproj,,,Microsoft.Extensions.Options 8.0.2,,,,,"Microsoft.Extensions.Options, 8.0.2  Recomendación:  Remove Microsoft.Extensions.Options, and replace with new package Microsoft.Extensions.Options 10.0.10"
Project.0002,Es necesario cambiar el marco de destino del proyecto,Active,Mandatory,1,FabricaHilos.Sire\FabricaHilos.Sire.csproj,File,FabricaHilos.Sire\FabricaHilos.Sire.csproj,,,,,,,,Marco de destino actual: net8.0 Marco de destino recomendado: net10.0
Api.0003,Cambio de comportamiento en la versión de .NET seleccionada,Active,Potential,1,FabricaHilos.Sire\FabricaHilos.Sire.csproj,File,FabricaHilos.Sire\Constants\SireEndpoints.cs,97,8,T:System.Uri,,,,,"return $""/libros/rvierce/gestionprocesosmasivos/web/masivo/archivoreporte""               + $""?nomArchivoReporte={Uri.EscapeDataString(nomArchivoReporte)}""               + $""&codTipoArchivoReporte={cod}""               + $""&codLibro={codLibro}""               + $""&perTributario={perTributario}""               + $""&codProceso={Uri.EscapeDataString(codProceso)}""               + $""&numTicket={Uri.EscapeDataString(numTicket)}"";"
Api.0003,Cambio de comportamiento en la versión de .NET seleccionada,Active,Potential,1,FabricaHilos.Sire\FabricaHilos.Sire.csproj,File,FabricaHilos.Sire\Constants\SireEndpoints.cs,97,8,T:System.Uri,,,,,"return $""/libros/rvierce/gestionprocesosmasivos/web/masivo/archivoreporte""               + $""?nomArchivoReporte={Uri.EscapeDataString(nomArchivoReporte)}""               + $""&codTipoArchivoReporte={cod}""               + $""&codLibro={codLibro}""               + $""&perTributario={perTributario}""               + $""&codProceso={Uri.EscapeDataString(codProceso)}""               + $""&numTicket={Uri.EscapeDataString(numTicket)}"";"
Api.0003,Cambio de comportamiento en la versión de .NET seleccionada,Active,Potential,1,FabricaHilos.Sire\FabricaHilos.Sire.csproj,File,FabricaHilos.Sire\Constants\SireEndpoints.cs,97,8,T:System.Uri,,,,,"return $""/libros/rvierce/gestionprocesosmasivos/web/masivo/archivoreporte""               + $""?nomArchivoReporte={Uri.EscapeDataString(nomArchivoReporte)}""               + $""&codTipoArchivoReporte={cod}""               + $""&codLibro={codLibro}""               + $""&perTributario={perTributario}""               + $""&codProceso={Uri.EscapeDataString(codProceso)}""               + $""&numTicket={Uri.EscapeDataString(numTicket)}"";"
Api.0003,Cambio de comportamiento en la versión de .NET seleccionada,Active,Potential,1,FabricaHilos.Sire\FabricaHilos.Sire.csproj,File,FabricaHilos.Sire\Constants\SireEndpoints.cs,66,117,T:System.Uri,,,,,Uri.EscapeDataString(nomConstanciaRecepcion)
Api.0003,Cambio de comportamiento en la versión de .NET seleccionada,Active,Potential,1,FabricaHilos.Sire\FabricaHilos.Sire.csproj,File,FabricaHilos.Sire\Constants\SireEndpoints.cs,36,93,T:System.Uri,,,,,Uri.EscapeDataString(nomArchivo)
Api.0003,Cambio de comportamiento en la versión de .NET seleccionada,Active,Potential,1,FabricaHilos.Sire\FabricaHilos.Sire.csproj,File,FabricaHilos.Sire\Services\SireServiceBase.cs,89,8,T:System.Net.Http.HttpContent,,,,,"return new ConstanciaCierre          {              NombreArchivo = nombreArchivo,              ContentType = response.Content.Headers.ContentType?.MediaType ?? ""application/octet-stream"",              Contenido = bytes          };"
Api.0003,Cambio de comportamiento en la versión de .NET seleccionada,Active,Potential,1,FabricaHilos.Sire\FabricaHilos.Sire.csproj,File,FabricaHilos.Sire\Services\SireServiceBase.cs,88,8,T:System.Net.Http.HttpContent,,,,,var bytes = await response.Content.ReadAsByteArrayAsync(cancellationToken);
Api.0003,Cambio de comportamiento en la versión de .NET seleccionada,Active,Potential,1,FabricaHilos.Sire\FabricaHilos.Sire.csproj,File,FabricaHilos.Sire\Services\SireServiceBase.cs,84,12,T:System.Net.Http.HttpContent,,,,,var error = await response.Content.ReadAsStringAsync(cancellationToken);
Api.0003,Cambio de comportamiento en la versión de .NET seleccionada,Active,Potential,1,FabricaHilos.Sire\FabricaHilos.Sire.csproj,File,FabricaHilos.Sire\Services\SireServiceBase.cs,64,8,T:System.Net.Http.HttpContent,,,,,var body = await response.Content.ReadAsStringAsync(cancellationToken);
Api.0003,Cambio de comportamiento en la versión de .NET seleccionada,Active,Potential,1,FabricaHilos.Sire\FabricaHilos.Sire.csproj,File,FabricaHilos.Sire\Services\SireServiceBase.cs,60,8,T:System.Net.Http.HttpContent,,,,,"using var request = new HttpRequestMessage(HttpMethod.Post, BuildUrl(path)) { Content = formContent };"
Api.0003,Cambio de comportamiento en la versión de .NET seleccionada,Active,Potential,1,FabricaHilos.Sire\FabricaHilos.Sire.csproj,File,FabricaHilos.Sire\Services\SireServiceBase.cs,37,8,T:System.Net.Http.HttpContent,,,,,var content = await response.Content.ReadAsStringAsync(cancellationToken);
Api.0003,Cambio de comportamiento en la versión de .NET seleccionada,Active,Potential,1,FabricaHilos.Sire\FabricaHilos.Sire.csproj,File,FabricaHilos.Sire\Services\SireServiceBase.cs,33,12,T:System.Net.Http.HttpContent,,,,,request.Content = JsonContent.Create(payload);
Api.0003,Cambio de comportamiento en la versión de .NET seleccionada,Active,Potential,1,FabricaHilos.Sire\FabricaHilos.Sire.csproj,File,FabricaHilos.Sire\Services\TusUploadService.cs,232,12,T:System.Text.Json.JsonDocument,,,,,using var doc = JsonDocument.Parse(body);
Api.0003,Cambio de comportamiento en la versión de .NET seleccionada,Active,Potential,1,FabricaHilos.Sire\FabricaHilos.Sire.csproj,File,FabricaHilos.Sire\Services\TusUploadService.cs,232,12,T:System.Text.Json.JsonDocument,,,,,using var doc = JsonDocument.Parse(body);
Api.0003,Cambio de comportamiento en la versión de .NET seleccionada,Active,Potential,1,FabricaHilos.Sire\FabricaHilos.Sire.csproj,File,FabricaHilos.Sire\Services\TusUploadService.cs,221,8,T:System.Net.Http.HttpContent,,,,,var body = await response.Content.ReadAsStringAsync(cancellationToken);
Api.0003,Cambio de comportamiento en la versión de .NET seleccionada,Active,Potential,1,FabricaHilos.Sire\FabricaHilos.Sire.csproj,File,FabricaHilos.Sire\Services\TusUploadService.cs,185,12,T:System.Net.Http.HttpContent,,,,,var body = await response.Content.ReadAsStringAsync(cancellationToken);
Api.0003,Cambio de comportamiento en la versión de .NET seleccionada,Active,Potential,1,FabricaHilos.Sire\FabricaHilos.Sire.csproj,File,FabricaHilos.Sire\Services\TusUploadService.cs,182,12,T:System.Net.Http.HttpContent,,,,,request.Content.Headers.ContentLength = bytesLeidos;
Api.0003,Cambio de comportamiento en la versión de .NET seleccionada,Active,Potential,1,FabricaHilos.Sire\FabricaHilos.Sire.csproj,File,FabricaHilos.Sire\Services\TusUploadService.cs,181,12,T:System.Net.Http.HttpContent,,,,,"request.Content.Headers.ContentType = new MediaTypeHeaderValue(""application/offset+octet-stream"");"
Api.0003,Cambio de comportamiento en la versión de .NET seleccionada,Active,Potential,1,FabricaHilos.Sire\FabricaHilos.Sire.csproj,File,FabricaHilos.Sire\Services\TusUploadService.cs,180,12,T:System.Net.Http.HttpContent,,,,,request.Content = new ByteArrayContent(chunk.ToArray());
Api.0003,Cambio de comportamiento en la versión de .NET seleccionada,Active,Potential,1,FabricaHilos.Sire\FabricaHilos.Sire.csproj,File,FabricaHilos.Sire\Services\TusUploadService.cs,144,8,T:System.Uri,,,,,"var location = response.Headers.Location?.ToString()              ?? (response.Headers.TryGetValues(""Upload-Location"", out var vals) ? vals.FirstOrDefault() : null);"
Api.0003,Cambio de comportamiento en la versión de .NET seleccionada,Active,Potential,1,FabricaHilos.Sire\FabricaHilos.Sire.csproj,File,FabricaHilos.Sire\Services\TusUploadService.cs,134,8,T:System.Net.Http.HttpContent,,,,,var body = await response.Content.ReadAsStringAsync(cancellationToken);
Api.0003,Cambio de comportamiento en la versión de .NET seleccionada,Active,Potential,1,FabricaHilos.Sire\FabricaHilos.Sire.csproj,File,FabricaHilos.Sire\Services\TusUploadService.cs,131,8,T:System.Net.Http.HttpContent,,,,,"request.Content.Headers.ContentType = new MediaTypeHeaderValue(""application/x-www-form-urlencoded"");"
Api.0003,Cambio de comportamiento en la versión de .NET seleccionada,Active,Potential,1,FabricaHilos.Sire\FabricaHilos.Sire.csproj,File,FabricaHilos.Sire\Services\TusUploadService.cs,130,8,T:System.Net.Http.HttpContent,,,,,request.Content.Headers.ContentLength = 0;
Api.0003,Cambio de comportamiento en la versión de .NET seleccionada,Active,Potential,1,FabricaHilos.Sire\FabricaHilos.Sire.csproj,File,FabricaHilos.Sire\Services\TusUploadService.cs,129,8,T:System.Net.Http.HttpContent,,,,,request.Content = new ByteArrayContent(Array.Empty<byte>());
Api.0003,Cambio de comportamiento en la versión de .NET seleccionada,Active,Potential,1,FabricaHilos.Sire\FabricaHilos.Sire.csproj,File,FabricaHilos.Sire\Services\SireAuthService.cs,119,8,T:System.Net.Http.HttpContent,,,,,var content = await response.Content.ReadAsStringAsync(cancellationToken);
Api.0003,Cambio de comportamiento en la versión de .NET seleccionada,Active,Potential,1,FabricaHilos.Sire\FabricaHilos.Sire.csproj,File,FabricaHilos.Sire\Services\SireAuthService.cs,112,8,T:System.Net.Http.HttpContent,,,,,"using var request = new HttpRequestMessage(HttpMethod.Post, _authUrl)          {              Content = new FormUrlEncodedContent(form)          };"
Project.0002,Es necesario cambiar el marco de destino del proyecto,Active,Mandatory,1,LaColonial\LaColonial.csproj,File,LaColonial\LaColonial.csproj,,,,,,,,Marco de destino actual: net8.0 Marco de destino recomendado: net10.0
Api.0003,Cambio de comportamiento en la versión de .NET seleccionada,Active,Potential,1,LaColonial\LaColonial.csproj,File,LaColonial\obj\Debug\net8.0\Microsoft.CodeAnalysis.Razor.Compiler\Microsoft.NET.Sdk.Razor.SourceGenerators.RazorSourceGenerator\Views/Home/NoticiaDetalle_cshtml.g.cs,234,12,T:System.Uri,,,,,"WriteAttributeValue("""", 4826,   #nullable restore  #line (78,118)-(78,152) ""D:\Development\Code\WorkSpace\FabricaHilosRepository\LaColonial\Views\Home\NoticiaDetalle.cshtml""  Uri.EscapeDataString(Model.Titulo)    #line default  #line hidden  #nullable disable              , 4826, 35, false);"
Api.0003,Cambio de comportamiento en la versión de .NET seleccionada,Active,Potential,1,LaColonial\LaColonial.csproj,File,LaColonial\Program.cs,19,4,"M:Microsoft.AspNetCore.Builder.ExceptionHandlerExtensions.UseExceptionHandler(Microsoft.AspNetCore.Builder.IApplicationBuilder,System.String)",,,,,"app.UseExceptionHandler(""/Home/Error"");"
